Transaction_ID,Date,Product_EAN,Product_Name,Category,Quantity,Unit_Price,Total_Revenue
TXN-20230022,2023-10-28,34452330498,Evian Thé Glacé 1.5L,Beverages,2,5.11,10.22
TXN-20230022,2023-10-28,38563635979,Priméale Carottes Vrac,Fresh Produce,1,4.29,4.29
TXN-20230022,2023-10-28,37103597186,Carrefour Bio Pommes Sachet,Fresh Produce,1,4.11,4.11
TXN-20230022,2023-10-28,33679759634,Heineken Soda 1L,Beverages,2,3.14,6.28
TXN-20230022,2023-10-28,33223759294,Carrefour Bio Carottes 1kg,Fresh Produce,1,3.3,3.3
TXN-20230022,2023-10-28,35804715098,Le Petit Marseillais Déodorant Lot x2,Hygiene,1,7.11,7.11
TXN-20230022,2023-10-28,36012005258,Origine France Tomates 500g,Fresh Produce,1,1.61,1.61
TXN-20230022,2023-10-28,32096843254,Signal Gel Douche Lot x2,Hygiene,1,9.8,9.8
TXN-20230022,2023-10-28,37844707917,Bonduelle Sauce Tomate Bocal,Grocery (Dry),1,2.65,2.65
TXN-20230022,2023-10-28,31701252797,Le Petit Marseillais Gel Douche 250ml,Hygiene,1,9.74,9.74
TXN-20230022,2023-10-28,39961500577,L'Oréal Savon Liquide 250ml,Hygiene,1,4.21,4.21
TXN-20230022,2023-10-28,39923329298,Le Petit Marseillais Gel Douche Bio,Hygiene,1,7.89,7.89
TXN-20230022,2023-10-28,36092104053,Dove Déodorant Bio,Hygiene,1,3.77,3.77
TXN-20230022,2023-10-28,36760109368,La Boulangère Pain de Mie Nature,Bakery,1,2.87,2.87
TXN-20230022,2023-10-28,38181252841,Volvic Jus d'Orange Pack 6x33cl,Beverages,1,6.86,6.86
TXN-20230023,2023-10-14,32938358560,Signal Déodorant 250ml,Hygiene,1,8.99,8.99
TXN-20230023,2023-10-14,35100149363,Colgate Déodorant Lot x2,Hygiene,1,6.7,6.7
TXN-20230023,2023-10-14,33848734190,Amora Pâtes Tube,Grocery (Dry),1,2.82,2.82
TXN-20230023,2023-10-14,34193870705,Origine France Bananes Vrac,Fresh Produce,1,1.68,1.68
TXN-20230023,2023-10-14,37103597186,Carrefour Bio Pommes Sachet,Fresh Produce,1,4.11,4.11
TXN-20230023,2023-10-14,37341880124,L'Oréal Dentifrice 400ml,Hygiene,1,4.51,4.51
TXN-20230023,2023-10-14,31765944017,Panzani Sauce Tomate Tube,Grocery (Dry),1,5.51,5.51
TXN-20230023,2023-10-14,32484122496,Danone Yaourt Nature x4,Dairy,1,2.41,2.41
TXN-20230023,2023-10-14,36505826161,Nivea Gel Douche 400ml,Hygiene,1,8.8,8.8
TXN-20230023,2023-10-14,31958066082,Cristaline Thé Glacé 1L,Beverages,2,1.96,3.92
TXN-20230023,2023-10-14,36245858278,Origine Espagne Courgettes 1kg,Fresh Produce,1,3.84,3.84
TXN-20230023,2023-10-14,34815938708,Barilla Riz Basmati 500g,Grocery (Dry),1,3.9,3.9
TXN-20230023,2023-10-14,38847339223,Barilla Haricots Verts 1kg,Grocery (Dry),1,5.95,5.95
TXN-20230023,2023-10-14,36201124893,Pasquier Croissants 500g,Bakery,2,1.6,3.2
TXN-20230023,2023-10-14,31766009855,Nivea Dentifrice Bio,Hygiene,1,7.03,7.03
TXN-20230023,2023-10-14,33176292893,Panzani Haricots Verts Tube,Grocery (Dry),1,4.61,4.61
TXN-20230024,2023-11-15,37949840827,Colgate Shampoing Lot x2,Hygiene,1,7.54,7.54
TXN-20230025,2023-11-12,34830962007,Oasis Eau Minérale Canette 33cl,Beverages,1,4.14,4.14
TXN-20230025,2023-11-12,36983276442,Pasquier Baguette x10,Bakery,1,2.82,2.82
TXN-20230025,2023-11-12,39961500577,L'Oréal Savon Liquide 250ml,Hygiene,1,4.21,4.21
TXN-20230025,2023-11-12,39110362849,Barilla Riz Basmati Tube,Grocery (Dry),1,5.08,5.08
TXN-20230025,2023-11-12,35637696271,La Boulangère Croissants Nature,Bakery,1,3.65,3.65
TXN-20230025,2023-11-12,39661226430,Pasquier Croissants Complet,Bakery,2,3.62,7.24
TXN-20230025,2023-11-12,33257969137,Pasquier Pains au Chocolat x6,Bakery,6,1.99,11.94
TXN-20230025,2023-11-12,39014022014,Dove Dentifrice Bio,Hygiene,1,4.6,4.6
TXN-20230025,2023-11-12,33186530638,Galbani Mozzarella x8,Dairy,1,2.83,2.83
TXN-20230026,2023-10-28,37450140191,Galbani Mozzarella x4,Dairy,1,1.9,1.9
TXN-20230026,2023-10-28,39963303355,Bonduelle Riz Basmati Tube,Grocery (Dry),1,2.64,2.64
TXN-20230026,2023-10-28,37714651650,Origine France Tomates Vrac,Fresh Produce,2,3.34,6.68
TXN-20230026,2023-10-28,39014022014,Dove Dentifrice Bio,Hygiene,2,4.6,9.2
TXN-20230026,2023-10-28,36071655820,Nivea Shampoing Lot x2,Hygiene,1,8.88,8.88
TXN-20230026,2023-10-28,37561320348,Carrefour Bio Yaourt Nature x4,Dairy,1,2.27,2.27
TXN-20230026,2023-10-28,37080868686,Barilla Pâtes 1kg,Grocery (Dry),2,1.36,2.72
TXN-20230026,2023-10-28,33518666683,Yoplait Fromage Blanc x8,Dairy,1,2.05,2.05
TXN-20230026,2023-10-28,36948503442,Danone Beurre Doux 1L,Dairy,1,4.43,4.43
TXN-20230026,2023-10-28,34150745742,Volvic Thé Glacé 1.5L,Beverages,1,6.38,6.38
TXN-20230026,2023-10-28,36835516046,Priméale Carottes 500g,Fresh Produce,1,2.25,2.25
TXN-20230027,2023-11-10,39561734519,Volvic Bière Blonde Pack 6x33cl,Beverages,1,6.57,6.57
TXN-20230027,2023-11-10,31729261985,Boulangerie Loc. Brioche Tranchée x10,Bakery,3,2.19,6.57
TXN-20230027,2023-11-10,32337419656,Evian Jus d'Orange 1L,Beverages,1,3.66,3.66
TXN-20230027,2023-11-10,34193870705,Origine France Bananes Vrac,Fresh Produce,1,1.68,1.68
TXN-20230027,2023-11-10,36392409038,Harrys Brioche Tranchée 500g,Bakery,1,3.26,3.26
TXN-20230027,2023-11-10,34528139524,Danone Crème Fraîche 1L,Dairy,2,3.25,6.5
TXN-20230027,2023-11-10,32243029614,Origine France Salade 500g,Fresh Produce,1,2.4,2.4
TXN-20230027,2023-11-10,35056842032,Lustucru Sauce Tomate 1kg,Grocery (Dry),1,5.95,5.95
TXN-20230027,2023-11-10,35637696271,La Boulangère Croissants Nature,Bakery,1,3.65,3.65
TXN-20230027,2023-11-10,34989033428,Yoplait Crème Fraîche 500g,Dairy,2,2.06,4.12
TXN-20230027,2023-11-10,34371503943,Pasquier Pains au Chocolat Nature,Bakery,1,1.89,1.89
TXN-20230027,2023-11-10,37180617493,Origine France Bananes 500g,Fresh Produce,1,3.81,3.81
TXN-20230027,2023-11-10,35501076325,Pasquier Baguette x10,Bakery,2,2.92,5.84
TXN-20230027,2023-11-10,33138310847,Origine France Courgettes Vrac,Fresh Produce,2,3.4,6.8
TXN-20230027,2023-11-10,37508260239,Lustucru Mayonnaise 1kg,Grocery (Dry),2,5.98,11.96
TXN-20230027,2023-11-10,38949226896,Heineken Bière Blonde 1L,Beverages,4,7.45,29.8
TXN-20230027,2023-11-10,35501076325,Pasquier Baguette x10,Bakery,1,2.92,2.92
TXN-20230027,2023-11-10,33793057972,Colgate Shampoing 400ml,Hygiene,2,7.86,15.72
TXN-20230027,2023-11-10,35838045862,Volvic Soda 1.5L,Beverages,1,6.97,6.97
TXN-20230028,2023-11-09,34932168341,Lustucru Haricots Verts Tube,Grocery (Dry),1,3.3,3.3
TXN-20230028,2023-11-09,37860955759,Panzani Pâtes Bocal,Grocery (Dry),1,4.82,4.82
TXN-20230028,2023-11-09,34412525113,Dove Déodorant 250ml,Hygiene,1,3.52,3.52
TXN-20230028,2023-11-09,36338992958,Origine France Bananes Sachet,Fresh Produce,1,3.12,3.12
TXN-20230028,2023-11-09,38636527014,Lustucru Haricots Verts Tube,Grocery (Dry),1,0.93,0.93
TXN-20230028,2023-11-09,39561734519,Volvic Bière Blonde Pack 6x33cl,Beverages,1,6.57,6.57
TXN-20230028,2023-11-09,32832204802,Maille Pâtes Bocal,Grocery (Dry),6,1.18,7.08
TXN-20230028,2023-11-09,38030342780,Barilla Mayonnaise Bocal,Grocery (Dry),2,1.16,2.32
TXN-20230028,2023-11-09,34920690674,L'Oréal Déodorant Lot x2,Hygiene,1,5.93,5.93
TXN-20230028,2023-11-09,39727491896,Tropicana Soda 1L,Beverages,1,7.65,7.65
TXN-20230028,2023-11-09,37397106609,Origine Espagne Salade 500g,Fresh Produce,1,1.98,1.98
TXN-20230028,2023-11-09,31367891353,Origine Espagne Tomates 500g,Fresh Produce,1,2.96,2.96
TXN-20230028,2023-11-09,38754140851,Evian Soda 1.5L,Beverages,2,5.94,11.88
TXN-20230029,2023-10-15,38684567301,Bonduelle Moutarde Tube,Grocery (Dry),1,2.59,2.59
TXN-20230029,2023-10-15,37479065536,Maille Pâtes 500g,Grocery (Dry),3,5.85,17.55
TXN-20230029,2023-10-15,37397106609,Origine Espagne Salade 500g,Fresh Produce,1,1.98,1.98
TXN-20230029,2023-10-15,34267983448,Boulangerie Loc. Brioche Tranchée x6,Bakery,1,3.02,3.02
TXN-20230029,2023-10-15,34645697008,Tropicana Soda Canette 33cl,Beverages,1,5.71,5.71
TXN-20230029,2023-10-15,36217282336,Bonduelle Riz Basmati 1kg,Grocery (Dry),2,5.52,11.04
TXN-20230029,2023-10-15,39769677648,Tropicana Bière Blonde Canette 33cl,Beverages,1,2.83,2.83
TXN-20230029,2023-10-15,36619969386,Galbani Yaourt Nature 1L,Dairy,2,2.09,4.18
TXN-20230029,2023-10-15,36866689673,Signal Déodorant 400ml,Hygiene,1,9.05,9.05
TXN-20230029,2023-10-15,31799546536,Danone Beurre Doux x4,Dairy,1,3.77,3.77
TXN-20230030,2023-10-23,36811794559,Origine Espagne Pommes 500g,Fresh Produce,2,1.65,3.3
TXN-20230030,2023-10-23,31282196690,La Boulangère Brioche Tranchée 500g,Bakery,1,3.65,3.65
TXN-20230030,2023-10-23,39631236682,Lustucru Haricots Verts 500g,Grocery (Dry),2,1.54,3.08
TXN-20230030,2023-10-23,36914217765,Elle & Vire Lait Demi-Ecrémé 250g,Dairy,3,4.2,12.6
TXN-20230030,2023-10-23,33908627960,Boulangerie Loc. Baguette Nature,Bakery,1,3.04,3.04
TXN-20230030,2023-10-23,36866689673,Signal Déodorant 400ml,Hygiene,1,9.05,9.05
TXN-20230030,2023-10-23,37468741429,Oasis Soda 1.5L,Beverages,1,2.98,2.98
TXN-20230030,2023-10-23,35709140812,L'Oréal Déodorant Bio,Hygiene,1,3.31,3.31
TXN-20230030,2023-10-23,35312896102,Bonduelle Pâtes Tube,Grocery (Dry),1,3.74,3.74
TXN-20230030,2023-10-23,31999968098,Boulangerie Loc. Baguette Complet,Bakery,1,2.79,2.79
TXN-20230030,2023-10-23,36760326753,Origine Espagne Pommes Vrac,Fresh Produce,2,1.89,3.78
TXN-20230031,2023-10-02,31544118183,Carrefour Bio Pommes 1kg,Fresh Produce,2,1.55,3.1
TXN-20230031,2023-10-02,32012637603,Boulangerie Loc. Croissants Complet,Bakery,1,2.1,2.1
TXN-20230031,2023-10-02,33682543176,La Boulangère Pains au Chocolat Complet,Bakery,1,2.27,2.27
TXN-20230031,2023-10-02,32451723340,Nutella Moutarde 500g,Grocery (Dry),1,4.37,4.37
TXN-20230031,2023-10-02,31031617834,La Boulangère Pain de Mie Nature,Bakery,1,1.38,1.38
TXN-20230031,2023-10-02,32512593640,Origine France Tomates Sachet,Fresh Produce,1,2.8,2.8
TXN-20230031,2023-10-02,32569313569,Galbani Lait Demi-Ecrémé x4,Dairy,6,2.48,14.88
TXN-20230031,2023-10-02,35558140796,Evian Jus d'Orange Canette 33cl,Beverages,1,2.11,2.11
TXN-20230031,2023-10-02,33620272253,Président Fromage Blanc 1L,Dairy,1,1.76,1.76
TXN-20230031,2023-10-02,39798979014,Amora Haricots Verts 1kg,Grocery (Dry),1,3.81,3.81
TXN-20230031,2023-10-02,34311001818,Panzani Sauce Tomate 1kg,Grocery (Dry),1,5.2,5.2
TXN-20230031,2023-10-02,32484122496,Danone Yaourt Nature x4,Dairy,1,2.41,2.41
TXN-20230031,2023-10-02,33495896380,Origine Espagne Bananes 500g,Fresh Produce,1,3.57,3.57
TXN-20230031,2023-10-02,34118430002,Volvic Thé Glacé 1L,Beverages,1,7.62,7.62
TXN-20230031,2023-10-02,39381867174,Maille Mayonnaise Bocal,Grocery (Dry),1,4.61,4.61
TXN-20230032,2023-10-29,33756903682,Tropicana Eau Minérale Pack 6x33cl,Beverages,1,3.92,3.92
TXN-20230032,2023-10-29,33711115696,Evian Bière Blonde 1L,Beverages,2,6.13,12.26
TXN-20230032,2023-10-29,34412525113,Dove Déodorant 250ml,Hygiene,1,3.52,3.52
TXN-20230032,2023-10-29,31162482685,Colgate Shampoing Bio,Hygiene,1,6.08,6.08
TXN-20230033,2023-10-07,38913192047,Lustucru Riz Basmati 1kg,Grocery (Dry),2,3.24,6.48
TXN-20230033,2023-10-07,35805428235,Elle & Vire Lait Demi-Ecrémé 500g,Dairy,1,2.9,2.9
TXN-20230033,2023-10-07,39853324327,La Boulangère Baguette x6,Bakery,1,1.32,1.32
TXN-20230033,2023-10-07,32331627739,Panzani Riz Basmati Tube,Grocery (Dry),2,1.72,3.44
TXN-20230033,2023-10-07,35056842032,Lustucru Sauce Tomate 1kg,Grocery (Dry),1,5.95,5.95
TXN-20230033,2023-10-07,32451723340,Nutella Moutarde 500g,Grocery (Dry),1,4.37,4.37
TXN-20230033,2023-10-07,32773785009,Volvic Thé Glacé Canette 33cl,Beverages,1,5.47,5.47
TXN-20230033,2023-10-07,33896254671,Priméale Tomates 500g,Fresh Produce,1,1.23,1.23
TXN-20230033,2023-10-07,35104059513,Barilla Pâtes 1kg,Grocery (Dry),3,3.7,11.1
TXN-20230033,2023-10-07,35981114390,Amora Mayonnaise 500g,Grocery (Dry),3,2.29,6.87
TXN-20230033,2023-10-07,37790446042,Carrefour Bio Crème Fraîche x4,Dairy,2,3.72,7.44
TXN-20230033,2023-10-07,35391754402,Nutella Moutarde 500g,Grocery (Dry),3,4.89,14.67
TXN-20230034,2023-10-11,38181252841,Volvic Jus d'Orange Pack 6x33cl,Beverages,3,6.86,20.58
TXN-20230034,2023-10-11,39179119979,Origine Espagne Courgettes 1kg,Fresh Produce,1,3.29,3.29
TXN-20230034,2023-10-11,33845959382,Le Petit Marseillais Dentifrice Lot x2,Hygiene,1,7.95,7.95
TXN-20230034,2023-10-11,35355576656,Pasquier Baguette Nature,Bakery,2,1.88,3.76
TXN-20230034,2023-10-11,34285879451,Carrefour Bio Crème Fraîche 250g,Dairy,1,4.21,4.21
TXN-20230034,2023-10-11,36870972996,L'Oréal Shampoing Lot x2,Hygiene,1,4.43,4.43
TXN-20230034,2023-10-11,34547026608,Priméale Bananes 500g,Fresh Produce,1,4.22,4.22
TXN-20230034,2023-10-11,33845959382,Le Petit Marseillais Dentifrice Lot x2,Hygiene,1,7.95,7.95
TXN-20230034,2023-10-11,34435610143,Harrys Baguette x10,Bakery,1,2.81,2.81
TXN-20230034,2023-10-11,36940587890,Carrefour Bio Lait Demi-Ecrémé 500g,Dairy,1,3.02,3.02
TXN-20230034,2023-10-11,35544562756,Coca Cola Soda Pack 6x33cl,Beverages,1,3.08,3.08
TXN-20230034,2023-10-11,37909078695,Elle & Vire Lait Demi-Ecrémé 1L,Dairy,2,1.8,3.6
TXN-20230034,2023-10-11,36295575786,Pasquier Baguette x10,Bakery,1,2.71,2.71
TXN-20230034,2023-10-11,36122423284,Cristaline Soda 1.5L,Beverages,1,3.36,3.36
TXN-20230034,2023-10-11,34929308290,Priméale Courgettes Vrac,Fresh Produce,1,2.63,2.63
TXN-20230034,2023-10-11,33122857919,Cristaline Bière Blonde 1.5L,Beverages,4,4.73,18.92
TXN-20230034,2023-10-11,32832204802,Maille Pâtes Bocal,Grocery (Dry),1,1.18,1.18
TXN-20230034,2023-10-11,39648278703,Président Lait Demi-Ecrémé x4,Dairy,1,3.55,3.55
TXN-20230034,2023-10-11,32037866392,Dove Dentifrice Lot x2,Hygiene,1,8.7,8.7
TXN-20230035,2023-10-22,37497827117,Cristaline Eau Minérale 1.5L,Beverages,1,1.0,1.0
TXN-20230035,2023-10-22,39375046098,Oasis Bière Blonde Pack 6x33cl,Beverages,1,7.66,7.66
TXN-20230035,2023-10-22,35540466839,Yoplait Beurre Doux 1L,Dairy,1,3.99,3.99
TXN-20230035,2023-10-22,36760109368,La Boulangère Pain de Mie Nature,Bakery,1,2.87,2.87
TXN-20230036,2023-10-02,38886691421,Nivea Dentifrice Lot x2,Hygiene,1,6.04,6.04
TXN-20230036,2023-10-02,37508260239,Lustucru Mayonnaise 1kg,Grocery (Dry),1,5.98,5.98
TXN-20230036,2023-10-02,33679759634,Heineken Soda 1L,Beverages,1,3.14,3.14
TXN-20230036,2023-10-02,39687084645,Amora Sauce Tomate Tube,Grocery (Dry),1,2.85,2.85
TXN-20230036,2023-10-02,32261700764,Nivea Dentifrice 250ml,Hygiene,1,6.96,6.96
TXN-20230036,2023-10-02,38013059046,Amora Riz Basmati Bocal,Grocery (Dry),1,2.2,2.2
TXN-20230036,2023-10-02,39087383512,Heineken Jus d'Orange Pack 6x33cl,Beverages,1,5.56,5.56
TXN-20230036,2023-10-02,36217282336,Bonduelle Riz Basmati 1kg,Grocery (Dry),6,5.52,33.12
TXN-20230036,2023-10-02,35861921444,Boulangerie Loc. Brioche Tranchée Complet,Bakery,1,1.32,1.32
TXN-20230036,2023-10-02,34309939935,Pasquier Baguette 500g,Bakery,1,1.58,1.58
TXN-20230036,2023-10-02,31243096245,Barilla Haricots Verts 1kg,Grocery (Dry),1,3.7,3.7
TXN-20230036,2023-10-02,39661226430,Pasquier Croissants Complet,Bakery,1,3.62,3.62
TXN-20230037,2023-11-01,35899722671,Carrefour Bio Yaourt Nature x8,Dairy,1,2.57,2.57
TXN-20230037,2023-11-01,36349200413,Priméale Carottes 500g,Fresh Produce,1,4.17,4.17
TXN-20230037,2023-11-01,37497827117,Cristaline Eau Minérale 1.5L,Beverages,3,1.0,3.0
TXN-20230037,2023-11-01,37790446042,Carrefour Bio Crème Fraîche x4,Dairy,1,3.72,3.72
TXN-20230037,2023-11-01,34524620209,Galbani Mozzarella x4,Dairy,1,1.84,1.84
TXN-20230038,2023-11-11,38438550992,Colgate Shampoing Lot x2,Hygiene,1,3.74,3.74
TXN-20230038,2023-11-11,37080868686,Barilla Pâtes 1kg,Grocery (Dry),1,1.36,1.36
TXN-20230038,2023-11-11,33291412661,Origine France Salade 1kg,Fresh Produce,3,4.3,12.9
TXN-20230038,2023-11-11,35329510357,Carrefour Bio Carottes Vrac,Fresh Produce,1,2.3,2.3
TXN-20230038,2023-11-11,36760326753,Origine Espagne Pommes Vrac,Fresh Produce,1,1.89,1.89
TXN-20230038,2023-11-11,38086019361,Amora Riz Basmati 1kg,Grocery (Dry),1,1.2,1.2
TXN-20230039,2023-10-07,36071655820,Nivea Shampoing Lot x2,Hygiene,1,8.88,8.88
TXN-20230039,2023-10-07,34072795089,L'Oréal Dentifrice 250ml,Hygiene,2,5.41,10.82
TXN-20230039,2023-10-07,32424993344,Colgate Savon Liquide 400ml,Hygiene,4,8.35,33.4
TXN-20230039,2023-10-07,34011099499,Yoplait Lait Demi-Ecrémé x4,Dairy,2,3.44,6.88
TXN-20230039,2023-10-07,38684567301,Bonduelle Moutarde Tube,Grocery (Dry),2,2.59,5.18
TXN-20230039,2023-10-07,34011099499,Yoplait Lait Demi-Ecrémé x4,Dairy,1,3.44,3.44
TXN-20230039,2023-10-07,39619260142,Le Petit Marseillais Dentifrice 400ml,Hygiene,3,5.21,15.63
TXN-20230039,2023-10-07,38622518434,L'Oréal Dentifrice Lot x2,Hygiene,1,5.51,5.51
TXN-20230039,2023-10-07,34042625132,Nivea Shampoing 250ml,Hygiene,3,7.74,23.22
TXN-20230039,2023-10-07,32271134947,Origine France Bananes 1kg,Fresh Produce,2,4.7,9.4
TXN-20230039,2023-10-07,32969116707,Harrys Pains au Chocolat x10,Bakery,1,3.52,3.52
TXN-20230039,2023-10-07,37397106609,Origine Espagne Salade 500g,Fresh Produce,1,1.98,1.98
TXN-20230039,2023-10-07,35381735364,Origine Espagne Bananes 1kg,Fresh Produce,1,3.75,3.75
TXN-20230039,2023-10-07,32550063513,Yoplait Yaourt Nature 1L,Dairy,1,4.47,4.47
TXN-20230039,2023-10-07,35987612832,Elle & Vire Crème Fraîche 250g,Dairy,1,4.05,4.05
TXN-20230039,2023-10-07,31963633350,Harrys Brioche Tranchée 500g,Bakery,1,2.14,2.14
TXN-20230039,2023-10-07,38064170907,Boulangerie Loc. Pain de Mie 500g,Bakery,1,1.52,1.52
TXN-20230039,2023-10-07,38754140851,Evian Soda 1.5L,Beverages,4,5.94,23.76
TXN-20230039,2023-10-07,38913192047,Lustucru Riz Basmati 1kg,Grocery (Dry),1,3.24,3.24
TXN-20230039,2023-10-07,32391783229,Colgate Savon Liquide Lot x2,Hygiene,3,6.55,19.65
TXN-20230040,2023-10-14,33122857919,Cristaline Bière Blonde 1.5L,Beverages,1,4.73,4.73
TXN-20230040,2023-10-14,36509731862,Amora Sauce Tomate 1kg,Grocery (Dry),1,2.22,2.22
TXN-20230040,2023-10-14,38517795604,Nivea Shampoing Bio,Hygiene,1,8.02,8.02
TXN-20230040,2023-10-14,31243096245,Barilla Haricots Verts 1kg,Grocery (Dry),3,3.7,11.1
TXN-20230040,2023-10-14,39961500577,L'Oréal Savon Liquide 250ml,Hygiene,1,4.21,4.21
TXN-20230040,2023-10-14,36811794559,Origine Espagne Pommes 500g,Fresh Produce,1,1.65,1.65
TXN-20230040,2023-10-14,39217239484,Carrefour Bio Courgettes Sachet,Fresh Produce,1,3.62,3.62
TXN-20230040,2023-10-14,37949840827,Colgate Shampoing Lot x2,Hygiene,1,7.54,7.54
TXN-20230040,2023-10-14,36417767080,Origine France Courgettes Vrac,Fresh Produce,3,1.49,4.47
TXN-20230040,2023-10-14,38886691421,Nivea Dentifrice Lot x2,Hygiene,1,6.04,6.04
TXN-20230040,2023-10-14,35518392242,Boulangerie Loc. Brioche Tranchée Nature,Bakery,3,1.97,5.91
TXN-20230040,2023-10-14,37582874363,Maille Mayonnaise Tube,Grocery (Dry),1,1.89,1.89
TXN-20230040,2023-10-14,39621886607,Volvic Soda Canette 33cl,Beverages,1,7.28,7.28
TXN-20230040,2023-10-14,35860147761,Origine Espagne Pommes 1kg,Fresh Produce,1,1.19,1.19
TXN-20230041,2023-11-03,37853181276,Yoplait Beurre Doux 250g,Dairy,6,3.37,20.22
TXN-20230041,2023-11-03,35708497851,Boulangerie Loc. Baguette Nature,Bakery,1,1.94,1.94
TXN-20230041,2023-11-03,36201124893,Pasquier Croissants 500g,Bakery,1,1.6,1.6
TXN-20230041,2023-11-03,36378322019,Evian Bière Blonde 1L,Beverages,1,1.12,1.12
TXN-20230041,2023-11-03,35258923440,Tropicana Soda 1.5L,Beverages,2,0.77,1.54
TXN-20230041,2023-11-03,36760326753,Origine Espagne Pommes Vrac,Fresh Produce,3,1.89,5.67
TXN-20230041,2023-11-03,35924105208,Carrefour Bio Fromage Blanc 250g,Dairy,1,4.45,4.45
TXN-20230041,2023-11-03,37714651650,Origine France Tomates Vrac,Fresh Produce,1,3.34,3.34
TXN-20230041,2023-11-03,39100274135,L'Oréal Shampoing 400ml,Hygiene,1,3.15,3.15
TXN-20230041,2023-11-03,39963303355,Bonduelle Riz Basmati Tube,Grocery (Dry),6,2.64,15.84
TXN-20230042,2023-10-26,31670495714,Priméale Tomates Sachet,Fresh Produce,1,2.58,2.58
TXN-20230042,2023-10-26,32932670539,L'Oréal Déodorant Bio,Hygiene,2,3.98,7.96
TXN-20230042,2023-10-26,36760326753,Origine Espagne Pommes Vrac,Fresh Produce,1,1.89,1.89
TXN-20230042,2023-10-26,36589036315,Barilla Riz Basmati 500g,Grocery (Dry),1,5.64,5.64
TXN-20230042,2023-10-26,36245858278,Origine Espagne Courgettes 1kg,Fresh Produce,1,3.84,3.84
TXN-20230042,2023-10-26,35516572041,La Boulangère Baguette Nature,Bakery,4,1.24,4.96
TXN-20230042,2023-10-26,36338992958,Origine France Bananes Sachet,Fresh Produce,1,3.12,3.12
TXN-20230042,2023-10-26,33384524955,Origine Espagne Bananes Vrac,Fresh Produce,1,4.33,4.33
TXN-20230042,2023-10-26,36245858278,Origine Espagne Courgettes 1kg,Fresh Produce,2,3.84,7.68
TXN-20230042,2023-10-26,33711115696,Evian Bière Blonde 1L,Beverages,2,6.13,12.26
TXN-20230042,2023-10-26,38264431380,Coca Cola Eau Minérale 1L,Beverages,3,6.56,19.68
TXN-20230042,2023-10-26,36120838418,Carrefour Bio Lait Demi-Ecrémé x8,Dairy,1,3.02,3.02
TXN-20230042,2023-10-26,36473369981,Danone Mozzarella 1L,Dairy,1,3.74,3.74
TXN-20230042,2023-10-26,38181252841,Volvic Jus d'Orange Pack 6x33cl,Beverages,1,6.86,6.86
TXN-20230042,2023-10-26,38398540354,Elle & Vire Crème Fraîche x8,Dairy,1,1.69,1.69
TXN-20230042,2023-10-26,39087383512,Heineken Jus d'Orange Pack 6x33cl,Beverages,1,5.56,5.56
TXN-20230042,2023-10-26,35657440275,Carrefour Bio Tomates 1kg,Fresh Produce,1,4.7,4.7
TXN-20230042,2023-10-26,33129232113,Carrefour Bio Salade 1kg,Fresh Produce,4,2.53,10.12
TXN-20230043,2023-11-13,32484122496,Danone Yaourt Nature x4,Dairy,1,2.41,2.41
TXN-20230043,2023-11-13,36112366539,Le Petit Marseillais Gel Douche Lot x2,Hygiene,1,2.65,2.65
TXN-20230043,2023-11-13,37561320348,Carrefour Bio Yaourt Nature x4,Dairy,1,2.27,2.27
TXN-20230043,2023-11-13,31473493543,Nivea Gel Douche Bio,Hygiene,1,2.83,2.83
TXN-20230043,2023-11-13,39681016344,Amora Sauce Tomate 500g,Grocery (Dry),1,2.75,2.75
TXN-20230043,2023-11-13,37397106609,Origine Espagne Salade 500g,Fresh Produce,1,1.98,1.98
TXN-20230044,2023-10-01,31449021496,Colgate Savon Liquide Lot x2,Hygiene,1,6.03,6.03
TXN-20230044,2023-10-01,38769567856,La Boulangère Baguette Nature,Bakery,1,3.55,3.55
TXN-20230044,2023-10-01,33283756396,Carrefour Bio Crème Fraîche 250g,Dairy,2,3.07,6.14
TXN-20230044,2023-10-01,35146049403,Dove Déodorant Bio,Hygiene,2,6.84,13.68
TXN-20230044,2023-10-01,31348340675,Origine France Courgettes Vrac,Fresh Produce,2,1.76,3.52
TXN-20230044,2023-10-01,35924105208,Carrefour Bio Fromage Blanc 250g,Dairy,1,4.45,4.45
TXN-20230044,2023-10-01,36866689673,Signal Déodorant 400ml,Hygiene,1,9.05,9.05
TXN-20230045,2023-10-24,38064170907,Boulangerie Loc. Pain de Mie 500g,Bakery,2,1.52,3.04
TXN-20230045,2023-10-24,36303633612,Carrefour Bio Carottes Vrac,Fresh Produce,1,2.62,2.62
TXN-20230045,2023-10-24,32932670539,L'Oréal Déodorant Bio,Hygiene,2,3.98,7.96
TXN-20230045,2023-10-24,35056842032,Lustucru Sauce Tomate 1kg,Grocery (Dry),2,5.95,11.9
TXN-20230045,2023-10-24,39796590038,Carrefour Bio Lait Demi-Ecrémé 250g,Dairy,1,4.03,4.03
